Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,pulayt-ba-wandhu,pulajt-ba-wand̪u,three,"Blake, Barry",three,Num,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,puwi-ba-wandhu,puwi-ba-wand̪u,three,"Blake, Barry",three,Num,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,yungga,juŋga,throw,"Blake, Barry",throw,V,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kalepa,kalepa,tomorrow,"Blake, Barry",tomorrow,Adv,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kukapa,kukapa,tomorrow,"Blake, Barry",tomorrow,Adv,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,ngita,ŋita,tree,"Blake, Barry",tree,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,pina,pina,tree,"Blake, Barry",tree,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wiyal,wijal,tree,"Blake, Barry",tree,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,puwayt,puwajt,two,"Blake, Barry",two,Num,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,puwatj,puwac,two,"Blake, Barry",two,Num,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,pulak,pulak,two,"Blake, Barry",two,Num,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,parik,paɹik,water,"Blake, Barry",water,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,pinggum,piŋgum,water,"Blake, Barry",water,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,ngan,ŋan,what?,"Blake, Barry",what?,Pro,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,nga,ŋa,where?,"Blake, Barry",where?,Adv,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wuthung (kol),wut̪uŋ (kol),wind,"Blake, Barry",wind,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wuwung,wuwuŋ,wing,"Blake, Barry",wing,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,pula-pula,pula-pula,woman,"Blake, Barry",woman,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kanyul,kaɲul,woman,"Blake, Barry",woman,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wiyawupalep,wijawupalep,woman,"Blake, Barry",woman,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,tuwuti,tuwuti,younger brother,"Blake, Barry",brother (younger),N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,nhiri,n̪iɹi,younger brother,"Blake, Barry",brother (younger),N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,nyiri,ɲiɹi,younger brother,"Blake, Barry",brother (younger),N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,mami,mami,father,"Blake, Barry",father,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kurapi,kuɹapi,father's father,"Blake, Barry",father’s father,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,pol,pol,father's mother,"Blake, Barry",father’s mother,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,miman mimi,miman mimi,father's mother,"Blake, Barry",father’s mother,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kurapi,kuɹapi,father's mother,"Blake, Barry",father’s mother,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,ngat,ŋat,mother,"Blake, Barry",mother,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,ngati,ŋati,mother,"Blake, Barry",mother,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,papi,papi,mother,"Blake, Barry",mother,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,pol,pol,mother's mother,"Blake, Barry",mother’s mother,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kuruki kuruki,kuɹuki kuɹuki,mother's mother,"Blake, Barry",mother’s mother,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kurapi,kuɹapi,mother's mother,"Blake, Barry",mother’s mother,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,t[h]ati,t[h]ati,older sister,"Blake, Barry",sister (older),N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,nyuwiyar,ɲuwijaɹ,younger sister,"Blake, Barry",sister (younger),N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,naturat kupung,natuɹat kupuŋ,son,"Blake, Barry",son,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kungi,kuŋi,son,"Blake, Barry",son,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,panu,panu,back,"Blake, Barry",back,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,lunga,luŋa,"cry, weep","Blake, Barry",cry,Vi,-37.69298794,141.3156382,*rungka,N/A,cry,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,palkwiri,palkwiɹi,intestines,"Blake, Barry",bowels,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wirang put mir,wiɹaŋ put miɹ,breast,"Blake, Barry",breast,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,muruki pi[k]puwak,muɹuki pi[k]puwak,calf,"Blake, Barry",calf,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kana(-wari),kana(-waɹi),cheek,"Blake, Barry",cheek,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,mart,maʈ,chest,"Blake, Barry",chest,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wurung gana wiri,wuɹuŋ gana wiɹi,chin,"Blake, Barry",chin,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wra(ng),wɹa(ŋ),ear,"Blake, Barry",ear,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,thaliyn,t̪alijn,elbow,"Blake, Barry",elbow,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,mir,miɹ,eye,"Blake, Barry",eye,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kuna,kuna,intestines,"Blake, Barry",bowels,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,paap,paːp,breast,"Blake, Barry",breast,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wura,wuɹa,cheek,"Blake, Barry",cheek,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,nana,nana,chin,"Blake, Barry",chin,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wu(k)ayn,wu(k)ajn,elbow,"Blake, Barry",elbow,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,moirat,moiɹat,ashes,"Blake, Barry",ashes,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wurung,wuɹuŋ,big,"Blake, Barry",big,Adj,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,ngatha,ŋat̪a,bite,"Blake, Barry",bite,V,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,monal,monal,black,"Blake, Barry",black,Adj,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,patarnputu,pataɳputu,be burning,"Blake, Barry",burn,Vi,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kanyinyi,kaɲiɲi,climb,"Blake, Barry",climb,V,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kalnga,kalŋa,cut,"Blake, Barry",cut,Vt,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kal,kal,dog,"Blake, Barry",dog,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wiyuwa,wijuwa,below,"Blake, Barry",down,Adv,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kan ngara,kan ŋaɹa,east,"Blake, Barry",east,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,thayi,t̪aji,eat,"Blake, Barry",eat,Vt,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kula,kula,egg,"Blake, Barry",egg,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kuna,kuna,faeces,"Blake, Barry",excrement,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,ponyi-,poɲi,fall,"Blake, Barry",fall,Vi,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,marnt(puli),maɳt(puli),fat (n),"Blake, Barry",fat,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wiyn,wijn,fire,"Blake, Barry",fire,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,yuwang(g)uwal,juwaŋ(g)uwal,fly,"Blake, Barry",fly,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kini,kini,forehead,"Blake, Barry",forehead,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wuwa,wuwa,give,"Blake, Barry",give,V,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,mraat,mɹaːt,ground,"Blake, Barry",ground,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,marna,maɳa,hand,"Blake, Barry",hand,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wart-bangat,waʈ-baŋat,head,"Blake, Barry",head,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wanga,waŋa,hear,"Blake, Barry",hear,V,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wina,wina,hit,"Blake, Barry",hit,V,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kata,kata,stand up,"Blake, Barry",stand,Vi,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,martu(ng),maʈu(ŋ),good,"Blake, Barry",good,Adj,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wrang,wɹaŋ,bad,"Blake, Barry",bad,Adj,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,turna,tuɳa,dig,"Blake, Barry",dig,V,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,yalu,jalu,dream (n),"Blake, Barry",dream,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,katim-katim,katim-katim,boomerang,"Blake, Barry",boomerang,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wirtir,wiʈiɹ,feather,"Blake, Barry",feather,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kakwa,kakwa,fish,"Blake, Barry",fish,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,putu,putu,grass,"Blake, Barry",grass,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,munmari,munmaɹi,cloud,"Blake, Barry",cloud,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kun-kun,kun-kun,heavy,"Blake, Barry",heavy,Adj,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,yinun(a),jinun(a),be afraid,"Blake, Barry","afraid (be) (V, Adj)",Vi,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kuna,kuna,canoe,"Blake, Barry",canoe,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kapi(r),kapi(ɹ),Emu,"Blake, Barry",emu,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,mun-mut,mun-mut,cold,"Blake, Barry",cold (be),Adj,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wandi,wandi,Brolga,"Blake, Barry",brolga (native companion),N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,tuman-tuman,tuman-tuman,bird,"Blake, Barry",bird,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,ngu(r)la,ŋu(ɹ)la,camp,"Blake, Barry",camp,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,papa,papa,cook,"Blake, Barry",cook,V,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,parama,paɹama,break (intr),"Blake, Barry",break,Vi,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,thurung,t̪uɹuŋ,coolamon,"Blake, Barry",coolamon,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,thina,t̪ina,foot,"Blake, Barry",foot,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kan.giya,kangija,climb,"Blake, Barry",climb,V,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,thir,t̪iɹ,eat,"Blake, Barry",eat,Vt,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kuwa,kuwa,egg,"Blake, Barry",egg,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,marnpuwi,maɳpuwi,fat (n),"Blake, Barry",fat,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,warnam,waɳam,fire,"Blake, Barry",fire,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,waram,waɹam,fire,"Blake, Barry",fire,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,warnap,waɳap,fire,"Blake, Barry",fire,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wi,wi,fire,"Blake, Barry",fire,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,muloyn,mulojn,fly,"Blake, Barry",fly,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,yinpan,jinpan,be afraid,"Blake, Barry","afraid (be) (V, Adj)",Vi,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,tuwan,tuwan,bad,"Blake, Barry",bad,Adj,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,ketap-ketap,ketap-ketap,boomerang,"Blake, Barry",boomerang,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,letim-letim,letim-letim,boomerang,"Blake, Barry",boomerang,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wirgang(g)a,wiɹgaŋ(g)a,break (intr),"Blake, Barry",break,Vi,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wirlpa,wiɭpa,break (intr),"Blake, Barry",break,Vi,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,mata,mata,Brolga,"Blake, Barry",brolga (native companion),N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,miraman,miɹaman,canoe,"Blake, Barry",canoe,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,murntak,muɳtak,canoe,"Blake, Barry",canoe,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wal,wal,canoe,"Blake, Barry",canoe,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wawu,wawu,canoe,"Blake, Barry",canoe,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,yunkuit,junkuit,canoe,"Blake, Barry",canoe,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,murno(ng),muɳo(ŋ),cloud,"Blake, Barry",cloud,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,mun-mun,mun-mun,cold,"Blake, Barry",cold (be),Adj,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,mutuna,mutuna,cold,"Blake, Barry",cold (be),Adj,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,mut-mut,mut-mut,cold,"Blake, Barry",cold (be),Adj,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kawi(r),kawi(ɹ),Emu,"Blake, Barry",emu,N,-37.69298794,141.3156382,*kawirr,N/A,emu,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,krapa,kɹapa,Emu,"Blake, Barry",emu,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kakpa,kakpa,fish,"Blake, Barry",fish,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,kulal,kulal,fish,"Blake, Barry",fish,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,nonwula,nonwula,fish,"Blake, Barry",fish,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,tardu?,taɖu,fish,"Blake, Barry",fish,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,tirtu?,tiʈu,fish,"Blake, Barry",fish,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,nguwipu,ŋuwipu,good,"Blake, Barry",good,Adj,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,nang(g)ru,naŋ(g)ɹu,grass,"Blake, Barry",grass,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,miriyt,miɹijt,ground,"Blake, Barry",ground,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,mara,maɹa,hand,"Blake, Barry",hand,N,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,wuka,wuka,hit,"Blake, Barry",hit,V,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,pa-,pa,hit,"Blake, Barry",hit,V,-37.69298794,141.3156382,,,,
Bunganditj,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,tarawu pup,taɹawu pup,hit,"Blake, Barry",hit,V,-37.69298794,141.3156382,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,daliyi,taliji,hungry,"Dixon, R.M.W",hungry,Adj,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,banyjarr,paɲcar,itch,"Dixon, R.M.W",itching,Vi,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,dalaya,talaja,hungry,"Dixon, R.M.W",hungry,Adj,-17.11594422,145.7736814,,,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,ngawun,ŋawun,back,"Blake, Barry",back,N,-38.345,142.4608,,,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,kerik,keɹik,blood,"Blake, Barry",blood,N,-38.345,142.4608,*kurrVkV?,Victorian,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,parki,paɹki,body,"Blake, Barry",body,N,-38.345,142.4608,,,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,tring,tɹiŋ,marrow,"Blake, Barry",marrow,N,-38.345,142.4608,,,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,kun-kun kunang,kun-kun kunaŋ,intestines,"Blake, Barry",bowels,N,-38.345,142.4608,,,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,wang,waŋ,cheek,"Blake, Barry",cheek,N,-38.345,142.4608,,,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,mart,maʈ,chest,"Blake, Barry",chest,N,-38.345,142.4608,,,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,wirng,wiɹŋ,ear,"Blake, Barry",ear,N,-38.345,142.4608,,,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,mirng,miɹŋ,eye,"Blake, Barry",eye,N,-38.345,142.4608,,,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,mithin,mit̪in,forehead,"Blake, Barry",forehead,N,-38.345,142.4608,,,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,ngarat,ŋaɹat,hair of head,"Blake, Barry",hair,N,-38.345,142.4608,,,,
Warrnambool,Kulin,Pama-Nyungan,?gjm,warr1257,,182,Warrnambool,pim,pim,head,"Blake, Barry",head,N,-38.345,142.4608,,,,
